	bsize	iteration	throughput
217	8	17	270.1712609629149
218	8	18	270.51182687569167
219	8	19	270.41790916215723
220	8	20	270.27056285145835
221	8	21	270.28810146423797
222	8	22	270.37696158159963
223	8	23	269.62026667201496
224	8	24	269.16798914575645
225	8	25	270.35620490200074
226	8	26	270.1803107067389
227	8	27	270.68581224478623
228	8	28	270.11754929046475
229	8	29	270.40122531744214
230	8	30	270.45623575677826
231	8	31	270.69166452723454
232	8	32	270.4041539938681
233	8	33	268.9589145979471
234	8	34	270.0107635974106
235	8	35	269.07151523114095
236	8	36	267.868141278005
237	8	37	269.9320456392787
238	8	38	269.1648108111959
239	8	39	270.6321926632504
240	8	40	270.7004696319192
241	8	41	270.79692651624475
242	8	42	269.70665900173975
243	8	43	268.4782922484848
244	8	44	270.2244020719826
245	8	45	269.62433972055857
246	8	46	203.68905918404016
247	8	47	215.43980178098377
248	8	48	224.87212062308544
249	8	49	234.08460077180928
250	8	50	240.4673971285206
251	8	51	247.56642255734462
252	8	52	269.3826138906833
253	8	53	269.6688392915926
254	8	54	269.8929991072427
255	8	55	269.37361750511315
256	8	56	269.2413362440616
257	8	57	270.4187808929775
258	8	58	269.48192545978867
259	8	59	270.367009828682
260	8	60	270.06123326622213
261	8	61	270.1586967468783
262	8	62	270.1916933607104
263	8	63	270.92899106677373
264	8	64	269.27815444454586
265	8	65	270.6670517079215
266	8	66	270.104990069499
267	8	67	268.96122570739243
268	8	68	266.99674935603
269	8	69	269.84377280904056
270	8	70	270.5949858267278
271	8	71	270.0775621477865
272	8	72	270.0679454322001
273	8	73	268.4287044812249
274	8	74	270.35561239874164
275	8	75	270.06938876536105
276	8	76	269.8938848241509
277	8	77	270.19694989466046
278	8	78	270.4793450721287
279	8	79	269.7718496305249
280	8	80	269.7523481191797
281	8	81	269.3820429483571
282	8	82	269.2726570033422
283	8	83	269.88047812353875
284	8	84	270.55545059086023
285	8	85	270.52880355343564
286	8	86	269.8359086834416
287	8	87	269.9340955469122
288	8	88	269.5711398028674
289	8	89	269.5618363067178
290	8	90	269.1787165790776
291	8	91	270.12396851229414
292	8	92	270.22878936677176
293	8	93	270.3708266140352
294	8	94	270.0597726318186
295	8	95	269.6260903026369
296	8	96	270.16804148872285
297	8	97	268.95456844000086
298	8	98	270.28487920481945
299	8	99	269.70665900173975
300	16	0	544.2449521662954
301	16	1	543.4227294375918
302	16	2	543.3341718951558
303	16	3	370.9457502417738
304	16	4	403.90591272894164
305	16	5	399.32783734044466
306	16	6	439.54807588518923
307	16	7	336.0560661775752
308	16	8	390.42705751968145
309	16	9	434.53928757505594
310	16	10	501.5080320064242
311	16	11	506.72886310619793
312	16	12	507.2506552117437
313	16	13	508.3263924258313
314	16	14	502.33937967259885
315	16	15	508.4380476351556
316	16	16	345.91088170449626
317	16	17	373.6535438612433
318	16	18	385.5047130831313
319	16	19	399.5400573699462
320	16	20	409.8145523256854
321	16	21	440.212525164236
322	16	22	440.2985709179413
323	16	23	431.29400417278066
324	16	24	460.39157669612746
325	16	25	482.35778348167383
326	16	26	497.1740536626945
327	16	27	532.4456328182606
328	16	28	542.591229960249
329	16	29	542.2787762505834
330	16	30	543.1659357854492
331	16	31	543.7075692698895
332	16	32	544.624340969857
333	16	33	540.5411257029167
334	16	34	531.7033340859124
335	16	35	540.9639578254103
336	16	36	541.9102437385737
337	16	37	542.3211265187189
338	16	38	543.7294544406151
339	16	39	542.8881627894093
340	16	40	541.6918481091978
341	16	41	540.034946509643
342	16	42	542.8551737214497
343	16	43	544.1051600949716
344	16	44	538.3794425840495
345	16	45	543.131717312014
346	16	46	431.97028128043024
347	16	47	451.3299495007646
348	16	48	477.63701375287644
349	16	49	496.03519915304054
350	16	50	530.1265487445986
351	16	51	542.344653407857
352	16	52	540.4605036600531
353	16	53	543.4245248214223
354	16	54	541.167696926767
355	16	55	540.7006993793093
356	16	56	454.72442758908255
357	16	57	475.7351270673101
358	16	58	489.3852289880342
359	16	59	510.46452495219614
360	16	60	524.201342965491
361	16	61	545.3198978190865
362	16	62	545.2860099943655
363	16	63	543.2273147638781
364	16	64	511.77388115687893
365	16	65	542.6248187581403
366	16	66	544.1809777901639
367	16	67	541.5792022835063
368	16	68	543.9358819477536
369	16	69	543.6035242758926
370	16	70	543.1511998608163
371	16	71	542.0224669733037
372	16	72	535.934390234179
373	16	73	541.3985981580745
374	16	74	522.9097080551369
375	16	75	532.0320591408317
376	16	76	542.6931323176667
377	16	77	542.4428853179863
378	16	78	539.8489433486717
379	16	79	541.075754532471
380	16	80	542.6371743046412
381	16	81	543.1376252296983
382	16	82	537.3824657148828
383	16	83	542.3681823383633
384	16	84	530.5631024534931
385	16	85	533.354967782939
386	16	86	529.5875160749223
387	16	87	542.0324485129112
388	16	88	542.9406233125353
389	16	89	541.5985736097136
390	16	90	533.4568224773814
391	16	91	541.3862640098067
392	16	92	541.8127645529771
393	16	93	542.1729295122865
394	16	94	544.313073870285
395	16	95	543.105168435213
396	16	96	541.7875341838118
397	16	97	543.2792427127462
398	16	98	542.1846687519571
399	16	99	542.5735773271392
400	32	0	1080.0488948068967
401	32	1	1081.3546298004917
402	32	2	1083.1490340167816
403	32	3	1079.9322374901146
404	32	4	1078.771904375371
405	32	5	1081.1172926599093
406	32	6	1078.2787378600406
407	32	7	1075.3289751568043
408	32	8	1079.2877397334696
409	32	9	1075.5787403959978
410	32	10	1079.0955190165866
411	32	11	1081.9501731504272
412	32	12	1083.8780433568893
413	32	13	1080.6488473012662
414	32	14	1075.5510212795066
415	32	15	1082.3529897511646
416	32	16	1084.5410766987632
417	32	17	1076.8493527883024
418	32	18	1081.1745617858141
419	32	19	1082.7737159854698
420	32	20	1084.5740288041623
421	32	21	790.2183559468428
422	32	22	877.6857560294147
423	32	23	916.5298290371835
424	32	24	965.6283997572982
425	32	25	1002.5765952502135
426	32	26	1079.4706524745695
427	32	27	1079.6326451946284
428	32	28	1079.9136080236349
429	32	29	1081.9080311984287
430	32	30	1080.6721659548914
431	32	31	1083.7124641735809
432	32	32	1080.6044402306616
433	32	33	1080.1726013372283
434	32	34	1078.1276126280875
435	32	35	1082.0028552073481
436	32	36	1083.8487044986603
437	32	37	1078.39614726291
438	32	38	1080.178373609812
439	32	39	1083.17602723497
440	32	40	1079.4741252218903
441	32	41	1078.3357066440167
442	32	42	1078.196206176069
443	32	43	1079.6769029470674
444	32	44	1079.8692613575656
445	32	45	1081.824943027113
446	32	46	1082.350615668096
447	32	47	838.5357835303037
448	32	48	900.1685815860834
449	32	49	907.9699326572832
450	32	50	960.4238564909265
451	32	51	1019.9107083531236
452	32	52	1072.521791850985
453	32	53	1081.617801406259
454	32	54	1084.0390502319667
455	32	55	1082.3412590891755
456	32	56	1078.1287904234453
457	32	57	1084.9517187504043
458	32	58	1079.7352008772664
459	32	59	1083.3590711476272
460	32	60	1067.5526151202625
461	32	61	799.1963647394359
462	32	62	873.1542837562399
463	32	63	921.7991230136823
464	32	64	952.0001107635627
465	32	65	996.221331319817
466	32	66	1074.345795421887
467	32	67	1030.405190861111
468	32	68	1078.2763816166175
469	32	69	1083.0540090138215
470	32	70	1079.0000935760222
471	32	71	1082.7350036162768
472	32	72	1049.0416433594462
473	32	73	1037.1582489492703
474	32	74	1075.6007374280646
475	32	75	1083.4612165336234
476	32	76	1078.291489473698
477	32	77	1084.7846190034852
478	32	78	1027.9721612277324
479	32	79	1013.4453599786838
480	32	80	989.7531164993502
481	32	81	1057.8160229605605
482	32	82	1083.5269215870374
483	32	83	1080.0874153313657
484	32	84	1084.415246124899
485	32	85	1079.5253855712997
486	32	86	1078.2787378600406
487	32	87	1084.4787536172528
488	32	88	1069.5266909676934
489	32	89	1079.2702433579288
490	32	90	1084.615186692731
491	32	91	1081.6423473805987
492	32	92	1083.154908074084
493	32	93	1075.9977350273127
494	32	94	1053.671952690192
495	32	95	1080.5425687522345
496	32	96	1077.1625475590324
497	32	97	1080.0745516737593
498	32	98	1068.0006625503836
499	32	99	1086.6045796001279
500	64	0	2023.4128904949966
501	64	1	2026.8312175829121
502	64	2	2027.8216644639556
503	64	3	2027.3715195368998
504	64	4	2020.804125629837
505	64	5	2027.9286553496402
506	64	6	2023.97603205072
507	64	7	2021.1165835678844
508	64	8	2019.1312539971111
509	64	9	1702.569581500247
510	64	10	1815.9532311201258
511	64	11	1901.2545716158143
512	64	12	1966.270636082764
513	64	13	2025.8642430025295
514	64	14	2028.0870176782312
515	64	15	2027.0715747498546
516	64	16	2024.5598868375255
517	64	17	2025.5215813907948
518	64	18	2023.4886656785548
519	64	19	2020.016289234386
520	64	20	2019.3126710208653
521	64	21	2027.827914480115
522	64	22	2026.3137187716397
523	64	23	2028.5230095412019
524	64	24	2020.8368640609929
525	64	25	2024.459480380541
526	64	26	2028.747331461328
527	64	27	2026.4758677093193
528	64	28	2027.6572170983557
529	64	29	2027.3181133170078
530	64	30	2028.0952306407312
531	64	31	2027.4167210361504
532	64	32	2019.1740231918593
533	64	33	2028.9016505701188
534	64	34	2028.708203399291
535	64	35	2023.9043709353846
536	64	36	2020.842949388154
537	64	37	2028.6012528872766
538	64	38	2016.93011728267
539	64	39	2024.832573593395
540	64	40	2025.6733312075128
541	64	41	2024.5313029634622
542	64	42	2023.0976485666454
543	64	43	2026.8270549961092
544	64	44	1987.1649063875802
545	64	45	2028.7041557548791
546	64	46	2028.2864766341731
547	64	47	2015.8811225803236
548	64	48	2025.4066530679531
549	64	49	2028.0725532194465
550	64	50	2016.545751002175
551	64	51	2026.6278829579182
552	64	52	2027.2050631020927
553	64	53	2028.1692728876476
554	64	54	2026.5703543764816
555	64	55	2024.8900035544043
556	64	56	2026.7860421873397
557	64	57	1658.2909079443436
558	64	58	1759.579896138193
559	64	59	1862.3170757968942
560	64	60	1956.4513552248136
561	64	61	2027.988222178196
562	64	62	2031.2507358906198
563	64	63	2029.2989646741178
564	64	64	2020.1959192736397
565	64	65	2024.590670373803
566	64	66	2031.0424566181537
567	64	67	2027.0468384722906
568	64	68	2028.2165941088178
569	64	69	2029.3730948412165
570	64	70	1568.045738455731
571	64	71	1741.2016326422167
572	64	72	1858.5098149035791
573	64	73	1921.9682020715566
574	64	74	1576.568344396202
575	64	75	1714.3984109651415
576	64	76	1827.4988358382102
577	64	77	1894.0811657012362
578	64	78	1952.0136826520609
579	64	79	1999.8381268873027
580	64	80	1673.0115705254996
581	64	81	1805.349132078038
582	64	82	1113.0942839824763
583	64	83	1299.0040993554617
584	64	84	1462.3624122698445
585	64	85	1731.337843470375
586	64	86	1842.5180748838818
587	64	87	1910.4166526701817
588	64	88	1546.7520699078314
589	64	89	1564.7334494052093
590	64	90	1805.2121831369939
591	64	91	2000.3981190514273
592	64	92	2030.3166409698633
593	64	93	2029.3319789306354
594	64	94	2024.832573593395
595	64	95	2028.8749067853607
596	64	96	2029.8716504131014
597	64	97	1643.6096326020865
598	64	98	1556.870897746255
599	64	99	1708.7401897912619
600	128	0	1234.635309673707
601	128	1	1234.6486657694477
602	128	2	1235.0791229630327
603	128	3	1231.8638704052132
604	128	4	1233.9550762877002
605	128	5	1234.6128684492294
606	128	6	1234.5572686060918
607	128	7	1235.3800576424728
608	128	8	1234.6185922467953
609	128	9	1235.3171120620752
610	128	10	1235.0222992378472
611	128	11	1234.9342100711096
612	128	12	1235.159139632954
613	128	13	1235.8037427201255
614	128	14	1235.0188445239723
615	128	15	1235.0195718305504
616	128	16	1234.947118120873
617	128	17	1234.979571240812
618	128	18	1235.4360955213901
619	128	19	1235.6117016673584
620	128	20	1234.9811166700208
621	128	21	1235.5593785533752
622	128	22	1235.5151576029268
623	128	23	1235.1839650934157
624	128	24	1234.5941529102108
625	128	25	1234.9418457862578
626	128	26	1235.2007887749178
627	128	27	1234.5458222011998
628	128	28	1234.8720370481867
629	128	29	1235.173689232328
630	128	30	1234.150052529964
631	128	31	1234.909031060466
632	128	32	1233.8851068226857
633	128	33	1233.032679685723
634	128	34	1234.8145053103258
635	128	35	1235.2114288533046
636	128	36	1234.7813338381222
637	128	37	1234.8735822082747
638	128	38	1181.6783264658307
639	128	39	1231.0760179103588
640	128	40	1232.750369023117
641	128	41	1231.2946643141463
642	128	42	1231.759591111299
643	128	43	1230.000992668476
644	128	44	1231.1108877099996
645	128	45	1183.2215880255596
646	128	46	1212.1840230176888
647	128	47	1235.5266219898372
648	128	48	1236.5478963589119
649	128	49	1235.007753204799
650	128	50	1236.6564518699388
651	128	51	1236.1401859380826
652	128	52	1235.2114288533046
653	128	53	1235.9835508819078
654	128	54	1236.0011248150572
655	128	55	1235.7399347821731
656	128	56	1235.674677273726
657	128	57	1235.9079795591983
658	128	58	1236.4565823017194
659	128	59	1236.5879986098976
660	128	60	1236.0167869797397
661	128	61	1235.7051663256743
662	128	62	1236.5219224252235
663	128	63	1236.655722634157
664	128	64	1236.8664163869678
665	128	65	1236.7658469779794
666	128	66	1236.7830784717223
667	128	67	1236.9019797475667
668	128	68	1236.635851290133
669	128	69	1236.3231896005461
670	128	70	1235.9198154210633
671	128	71	1236.8725258444567
672	128	72	1236.9333501529134
673	128	73	1236.1172345988716
674	128	74	1234.7877862314508
675	128	75	1236.2322730943924
676	128	76	1236.6411380991278
677	128	77	1236.6125169491202
678	128	78	1236.5287575651375
679	128	79	1232.9053702012143
680	128	80	1234.799964171611
681	128	81	1171.4838376134967
682	128	82	1235.352222534016
683	128	83	1236.1562159503285
684	128	84	1236.340408761581
685	128	85	1234.915121196338
686	128	86	1236.3667395173081
687	128	87	1236.1393662327205
688	128	88	1235.580034279411
689	128	89	1235.7651476877597
690	128	90	1235.9381159306372
691	128	91	1235.8681945160924
692	128	92	1236.1175988991865
693	128	93	1235.6033296713244
694	128	94	1178.1521977202833
695	128	95	1236.9007942692647
696	128	96	1235.2145208762702
697	128	97	1235.580034279411
698	128	98	1236.3778552595052
699	128	99	1235.961789035524
700	256	0	3631.9276905646975
701	256	1	3633.9171777755805
702	256	2	3623.605204256866
703	256	3	3633.40248699809
704	256	4	3633.537834968209
705	256	5	3633.1432293651733
706	256	6	3633.844765978277
707	256	7	3631.804255262958
708	256	8	3635.7473204397475
709	256	9	3631.298022443111
710	256	10	3635.758744930655
711	256	11	3633.6613881395415
712	256	12	3632.8694557067174
713	256	13	3634.2655031043682
714	256	14	3633.0657346458283
715	256	15	3634.8107564488246
716	256	16	3634.562714788637
717	256	17	3633.9718820794883
718	256	18	3634.6138952162773
719	256	19	3636.758863035966
720	256	20	3637.276082328815
721	256	21	3629.857917675744
722	256	22	3635.525935861758
723	256	23	3633.9884117615206
724	256	24	3635.4727603082647
725	256	25	3637.5804904870593
726	256	26	3635.0269346459736
727	256	27	3630.1807223375927
728	256	28	3633.039379327131
729	256	29	3635.438098562724
730	256	30	3637.1901317366933
731	256	31	3637.6964313436733
732	256	32	3633.730644547335
733	256	33	3633.1137259097095
734	256	34	3636.2098727342927
735	256	35	3639.202361839473
736	256	36	3634.5528725639524
737	256	37	3634.840287473016
738	256	38	3635.745744653532
739	256	39	3638.247448602582
740	256	40	3630.8547915921163
741	256	41	3630.6108250406564
742	256	42	3628.6528164521615
743	256	43	3633.6137758905456
744	256	44	3636.1420979188297
745	256	45	3626.8893949169506
746	256	46	3632.958742293975
747	256	47	3636.185047944705
748	256	48	3631.385266791477
749	256	49	3636.5850441540165
750	256	50	3633.3875363872785
751	256	51	3634.163163312342
752	256	52	3635.768593687341
753	256	53	3635.5507516524135
754	256	54	3632.50645456064
755	256	55	3628.4075762821944
756	256	56	3460.5355108210215
757	256	57	3629.2666507526405
758	256	58	3627.392438507333
759	256	59	3626.769045858788
760	256	60	3624.798731412397
761	256	61	3629.7393347626094
762	256	62	3627.538711968983
763	256	63	3628.606512569487
764	256	64	3626.8646972276038
765	256	65	3629.5862093508936
766	256	66	3625.534655209113
767	256	67	3629.3459462856363
768	256	68	3628.986788771981
769	256	69	3628.499782697251
770	256	70	3626.4468476343454
771	256	71	3628.644575844227
772	256	72	3623.4083810730376
773	256	73	3626.780806000962
774	256	74	3626.254810231972
775	256	75	3627.9485757830794
776	256	76	3626.489568924084
777	256	77	3628.9357666955502
778	256	78	3628.2592711135717
779	256	79	3627.38106653403
780	256	80	3488.401531325555
781	256	81	3628.2494629980956
782	256	82	3631.2665840658124
783	256	83	3635.0812785649314
784	256	84	3632.579206290471
785	256	85	3631.838847749721
786	256	86	3628.1160778920134
787	256	87	3635.116327316593
788	256	88	3633.385962645929
789	256	89	3635.1887898001955
790	256	90	3625.958955675886
791	256	91	3631.815654986934
792	256	92	3633.7786533792982
793	256	93	3635.9108156822613
794	256	94	3621.4729839262377
795	256	95	3634.311951526957
796	256	96	3632.3664648362465
797	256	97	3633.255740273094
798	256	98	3625.6400354368957
799	256	99	3636.0246800910545
800	512	0	4913.159767224592
801	512	1	4904.1467524440395
802	512	2	4907.552317762627
803	512	3	4910.564815247756
804	512	4	4911.300456214916
805	512	5	4909.835501264939
806	512	6	4900.321494571512
807	512	7	4903.526112175228
808	512	8	4908.847141647178
809	512	9	4904.622013947458
810	512	10	4903.148859737395
811	512	11	4911.5898136103915
812	512	12	4906.834661513342
813	512	13	4905.643098225926
814	512	14	4899.779451432989
815	512	15	4909.3624611984815
816	512	16	4910.852648509888
817	512	17	4903.060376829692
818	512	18	4905.399261378073
819	512	19	4905.354082506368
820	512	20	4906.604338356857
821	512	21	4909.6124391244575
822	512	22	4904.748192352995
823	512	23	4908.73296004095
824	512	24	4910.917334785192
825	512	25	4909.5671826128
826	512	26	4909.89728695598
827	512	27	4908.99651931552
828	512	28	4910.881397755196
829	512	29	4908.434604881514
830	512	30	4905.325756495391
831	512	31	4904.930302179811
832	512	32	4898.401091315961
833	512	33	4903.652592509509
834	512	34	4907.0212319456805
835	512	35	4904.415912617922
836	512	36	4902.381278328332
837	512	37	4908.921111183203
838	512	38	4908.424193623534
839	512	39	4907.526837371928
840	512	40	4895.036774668329
841	512	41	4907.602202673873
842	512	42	4908.035777560923
843	512	43	4913.144659820654
844	512	44	4908.183310987349
845	512	45	4906.136583422987
846	512	46	4905.921388717256
847	512	47	4909.1243593469635
848	512	48	4903.834262649162
849	512	49	4902.8318406145745
850	512	50	4901.151428569969
851	512	51	4905.324322275688
852	512	52	4904.491182399953
853	512	53	4909.503968564596
854	512	54	4904.691196189727
855	512	55	4907.505663727427
856	512	56	4903.669074846631
857	512	57	4909.240354799755
858	512	58	4906.878073751239
859	512	59	4903.754713120743
860	512	60	4907.621582697091
861	512	61	4905.898794368304
862	512	62	4904.736362851683
863	512	63	4898.392152746584
864	512	64	4904.082244407929
865	512	65	4913.149335911945
866	512	66	4910.8857101710255
867	512	67	4906.718779714721
868	512	68	4909.8218511475725
869	512	69	4906.270372314802
870	512	70	4909.030992376206
871	512	71	4903.200088143655
872	512	72	4904.214487708454
873	512	73	4906.673576534254
874	512	74	4906.2162102489965
875	512	75	4908.38649805892
876	512	76	4910.290668372773
877	512	77	4910.554394951066
878	512	78	4894.067926087019
879	512	79	4894.666896269889
880	512	80	4910.891819439748
881	512	81	4904.485089045938
882	512	82	4890.192087752415
883	512	83	4906.171016327862
884	512	84	4901.565963989862
885	512	85	4907.433531157465
886	512	86	4901.149996790207
887	512	87	4898.364979696003
888	512	88	4906.497435578741
889	512	89	4900.651430355752
890	512	90	4901.228030006745
891	512	91	4906.633037882392
892	512	92	4902.411360988242
893	512	93	4902.277782473246
894	512	94	4910.546849246586
895	512	95	4904.380070676594
896	512	96	4907.6818770815125
897	512	97	4910.269470872376
898	512	98	4908.08531334278
899	512	99	4906.914311000828
900	1024	0	5194.009242412562
901	1024	1	5190.806879764847
902	1024	2	5189.7663900523075
903	1024	3	5193.661938040291
904	1024	4	5193.038193117122
905	1024	5	5194.757873430922
906	1024	6	5194.820202069619
907	1024	7	5197.910359740058
908	1024	8	5194.0385885443
909	1024	9	5197.125401223556
910	1024	10	5194.060698862597
911	1024	11	5195.831743562046
912	1024	12	5193.735897116007
913	1024	13	5193.696505606981
914	1024	14	5195.775022462371
915	1024	15	5194.293471635512
916	1024	16	5194.262112429388
917	1024	17	5191.789545998905
918	1024	18	5194.377500092883
919	1024	19	5193.870958254842
920	1024	20	5193.596823641164
921	1024	21	5194.069141033787
922	1024	22	5193.395461664764
923	1024	23	5192.882280295034
924	1024	24	5195.275849741191
925	1024	25	5193.725044293682
926	1024	26	5193.7511715353785
927	1024	27	5195.652734375635
928	1024	28	5191.854615088368
929	1024	29	5193.657516640533
930	1024	30	5193.942511347381
931	1024	31	5193.2447518397985
932	1024	32	5195.764965659059
933	1024	33	5192.556018808962
934	1024	34	5188.590721350024
935	1024	35	5192.852947228006
936	1024	36	5191.397157733499
937	1024	37	5193.577530799419
938	1024	38	5194.4466547383045
939	1024	39	5194.608692892492
940	1024	40	5197.6023862131005
941	1024	41	5191.6967651182
942	1024	42	5195.821686539156
943	1024	43	5192.023722016
944	1024	44	5193.406715015979
945	1024	45	5199.389946513789
946	1024	46	5192.89674603914
947	1024	47	5192.008457755514
948	1024	48	5195.520396188555
949	1024	49	5192.285638572581
950	1024	50	5191.974716024503
951	1024	51	5194.541946423403
952	1024	52	5191.120874870674
953	1024	53	5195.09527018475
954	1024	54	5196.8408620009795
955	1024	55	5192.324606944199
956	1024	56	5194.409664815193
957	1024	57	5195.745656705831
958	1024	58	5193.533720503599
959	1024	59	5193.859300915291
960	1024	60	5189.535628068168
961	1024	61	5193.5936081575865
962	1024	62	5193.4814706585
963	1024	63	5192.674946818866
964	1024	64	5194.064718940693
965	1024	65	5194.238392255771
966	1024	66	5191.630495090805
967	1024	67	5192.0313541799
968	1024	68	5193.204965905425
969	1024	69	5192.219353510939
970	1024	70	5194.1668310107925
971	1024	71	5194.328851707257
972	1024	72	5193.814681926674
